Type	Stopped_Time	Activated_Time	Duration(s)	Daylight	
Mouse	2021-09-10 12:11:20.712140	2021-09-10 12:11:35.298139	14.585999	Afternoon
Mouse	2021-09-10 12:12:05.898687	2021-09-10 12:12:28.283016	22.384329	Afternoon
Keyboard	2021-09-10 12:11:11.485180	2021-09-10 12:12:34.908549	83.423369	Afternoon
Keyboard	2021-09-10 12:12:35.522769	2021-09-10 12:12:50.916504	15.393735	Afternoon
Mouse	2021-09-10 12:12:50.178270	2021-09-10 12:12:55.598822	5.420552	Afternoon
Keyboard	2021-09-10 12:13:00.891454	2021-09-10 12:13:16.685146	15.793692	Afternoon
Mouse	2021-09-10 12:13:26.532171	2021-09-10 12:20:01.517307	394.985136	Afternoon
Mouse	2021-09-10 12:20:15.649378	2021-09-10 12:20:23.427201	7.777823	Afternoon
Mouse	2021-09-10 12:20:43.304850	2021-09-10 12:20:53.895780	10.59093	Afternoon
Mouse	2021-09-10 12:21:43.585244	2021-09-10 12:21:49.131750	5.546506	Afternoon
Mouse	2021-09-10 12:21:52.476298	2021-09-10 12:21:58.778596	6.302298	Afternoon
Mouse	2021-09-10 12:22:00.522624	2021-09-10 12:22:06.698988	6.176364	Afternoon
Mouse	2021-09-10 12:23:02.882151	2021-09-10 12:23:10.588689	7.706538	Afternoon
Mouse	2021-09-10 12:23:44.506481	2021-09-10 12:23:52.998084	8.491603	Afternoon
Keyboard	2021-09-10 12:13:21.837160	2021-09-10 12:24:10.250936	648.413776	Afternoon
Mouse	2021-09-10 12:24:12.898194	2021-09-10 12:24:21.295102	8.396908	Afternoon
Keyboard	2021-09-10 12:24:19.059891	2021-09-10 12:24:40.737214	21.677323	Afternoon
Mouse	2021-09-10 12:24:55.585917	2021-09-10 12:25:03.284673	7.698756	Afternoon
Mouse	2021-09-10 12:25:06.492403	2021-09-10 12:25:12.832853	6.34045	Afternoon
Keyboard	2021-09-10 12:24:48.210372	2021-09-10 12:25:24.770530	36.560158	Afternoon
Keyboard	2021-09-10 12:25:29.125720	2021-09-10 12:25:42.810439	13.684719	Afternoon
Mouse	2021-09-10 12:25:48.365740	2021-09-10 12:25:55.677742	7.312002	Afternoon
Mouse	2021-09-10 12:26:31.493801	2021-09-10 12:27:47.886370	76.392569	Afternoon
Keyboard	2021-09-10 12:25:55.023479	2021-09-10 12:27:50.387236	115.363757	Afternoon
Mouse	2021-09-10 12:28:25.258188	2021-09-10 12:28:32.432542	7.174354	Afternoon
Mouse	2021-09-13 11:23:54.739563	2021-09-13 11:24:16.698916	21.959353	Afternoon
Mouse	2021-09-13 11:24:46.097961	2021-09-13 11:26:47.503472	121.405511	Afternoon
Mouse	2021-09-13 11:26:54.582114	2021-09-13 11:26:59.585702	5.003588	Afternoon
Mouse	2021-09-13 11:27:02.003513	2021-09-13 11:28:05.023893	63.02038	Afternoon
Mouse	2021-09-13 11:28:15.925539	2021-09-13 11:52:09.803369	1433.87783	Afternoon
Mouse	2021-09-13 11:52:12.644999	2021-09-13 11:52:42.359879	29.71488	Afternoon
Mouse	2021-09-13 11:52:52.332872	2021-09-13 11:54:38.716687	106.383815	Afternoon
Mouse	2021-09-13 11:54:50.051902	2021-09-13 11:54:57.037783	6.985881	Afternoon
Keyboard	2021-09-13 11:23:50.704662	2021-09-13 11:55:06.925819	1876.221157	Afternoon
Mouse	2021-09-13 11:55:06.615315	2021-09-13 11:55:20.278482	13.663167	Afternoon
Keyboard	2021-09-13 11:55:11.696024	2021-09-13 11:55:21.368255	9.672231	Afternoon
Mouse	2021-09-13 11:55:33.144848	2021-09-13 11:55:55.711774	22.566926	Afternoon
Keyboard	2021-09-13 11:55:21.842835	2021-09-13 11:56:43.518270	81.675435	Afternoon
Keyboard	2021-09-13 11:56:49.966102	2021-09-13 11:57:03.158614	13.192512	Afternoon
Keyboard	2021-09-13 11:57:05.079488	2021-09-13 11:57:22.006154	16.926666	Afternoon
Keyboard	2021-09-13 11:57:31.210629	2021-09-13 11:57:40.042095	8.831466	Afternoon
Mouse	2021-09-13 11:57:41.285179	2021-09-13 11:58:24.432818	43.147639	Afternoon
Keyboard	2021-09-13 11:57:40.130970	2021-09-13 11:58:50.617657	70.486687	Afternoon
Keyboard	2021-09-13 11:58:51.042436	2021-09-13 11:59:20.788589	29.746153	Afternoon
Keyboard	2021-09-13 11:59:24.694581	2021-09-13 12:02:47.865167	203.170586	Afternoon
Mouse	2021-09-13 11:59:12.894550	2021-09-13 12:02:50.294698	217.400148	Afternoon
Keyboard	2021-09-13 12:02:49.664857	2021-09-13 12:03:06.155990	16.491133	Afternoon
Keyboard	2021-09-13 12:03:08.148049	2021-09-13 12:03:27.824523	19.676474	Afternoon
Keyboard	2021-09-13 12:03:34.769390	2021-09-13 12:03:45.144708	10.375318	Afternoon
Keyboard	2021-09-13 12:03:45.631977	2021-09-13 12:04:17.326237	31.69426	Afternoon
Mouse	2021-09-13 12:04:30.395722	2021-09-13 12:05:15.276632	44.88091	Afternoon
Mouse	2021-09-13 12:05:26.253467	2021-09-13 12:05:52.091671	25.838204	Afternoon
Mouse	2021-09-13 12:05:53.175590	2021-09-13 12:06:01.713116	8.537526	Afternoon
Keyboard	2021-09-13 12:04:17.897492	2021-09-13 12:06:14.333401	116.435909	Afternoon
Mouse	2021-09-13 12:06:13.582479	2021-09-13 12:06:24.966508	11.384029	Afternoon
Keyboard	2021-09-13 12:06:24.398183	2021-09-13 12:06:38.865035	14.466852	Afternoon
Keyboard	2021-09-13 12:06:54.292760	2021-09-13 12:07:01.442687	7.149927	Afternoon
Keyboard	2021-09-13 12:07:15.525773	2021-09-13 12:07:21.203141	5.677368	Afternoon
Keyboard	2021-09-13 12:07:33.476772	2021-09-13 12:07:44.393062	10.91629	Afternoon
Mouse	2021-09-13 12:08:01.848044	2021-09-13 12:08:06.876002	5.027958	Afternoon
Keyboard	2021-09-13 12:07:44.831512	2021-09-13 12:08:18.873289	34.041777	Afternoon
Keyboard	2021-09-13 12:08:19.363480	2021-09-13 12:08:26.022236	6.658756	Afternoon
Mouse	2021-09-13 12:10:43.378676	2021-09-13 12:11:06.062773	22.684097	Afternoon
Keyboard	2021-09-13 12:08:33.257124	2021-09-13 12:11:31.542588	178.285464	Afternoon
Mouse	2021-09-13 12:11:08.769633	2021-09-13 12:11:45.336643	36.56701	Afternoon
Mouse	2021-09-13 12:12:10.035239	2021-09-13 12:12:17.607020	7.571781	Afternoon
Mouse	2021-09-13 12:13:25.207186	2021-09-13 12:13:31.259533	6.052347	Afternoon
Mouse	2021-09-13 12:13:46.066202	2021-09-13 12:15:55.375309	129.309107	Afternoon
Mouse	2021-09-13 12:17:05.676475	2021-09-13 12:17:10.918327	5.241852	Afternoon
Mouse	2021-09-13 12:17:34.644348	2021-09-13 12:17:40.125440	5.481092	Afternoon
Keyboard	2021-09-13 12:11:44.649170	2021-09-13 12:17:44.296072	359.646902	Afternoon
Keyboard	2021-09-13 12:17:48.826055	2021-09-13 12:18:05.470498	16.644443	Afternoon
Keyboard	2021-09-13 12:18:09.130423	2021-09-13 12:18:38.599241	29.468818	Afternoon
Mouse	2021-09-13 12:18:36.223420	2021-09-13 12:18:51.264443	15.041023	Afternoon
Mouse	2021-09-13 12:18:52.317112	2021-09-13 12:18:58.614559	6.297447	Afternoon
Keyboard	2021-09-13 12:18:50.518405	2021-09-13 12:19:19.618096	29.099691	Afternoon
Mouse	2021-09-13 12:19:18.645508	2021-09-13 12:19:39.485002	20.839494	Afternoon
Keyboard	2021-09-13 12:19:41.233900	2021-09-13 12:20:11.224171	29.990271	Afternoon
Keyboard	2021-09-13 12:20:42.349910	2021-09-13 12:20:49.657057	7.307147	Afternoon
Keyboard	2021-09-13 12:20:50.296667	2021-09-13 12:20:55.814866	5.518199	Afternoon
Keyboard	2021-09-13 12:20:57.598934	2021-09-13 12:21:05.488078	7.889144	Afternoon
Keyboard	2021-09-13 12:21:07.271170	2021-09-13 12:21:15.345843	8.074673	Afternoon
Keyboard	2021-09-13 12:21:15.439587	2021-09-13 12:21:52.165752	36.726165	Afternoon
Keyboard	2021-09-13 12:21:54.082623	2021-09-13 12:22:07.976264	13.893641	Afternoon
Mouse	2021-09-13 12:22:01.723736	2021-09-13 12:22:08.390301	6.666565	Afternoon
Keyboard	2021-09-13 12:22:10.319865	2021-09-13 12:23:17.062661	66.742796	Afternoon
Mouse	2021-09-13 12:22:10.878422	2021-09-13 12:23:20.700125	69.821703	Afternoon
Keyboard	2021-09-13 12:23:17.530405	2021-09-13 12:23:37.922664	20.392259	Afternoon
Keyboard	2021-09-13 12:23:38.707763	2021-09-13 12:23:44.323614	5.615851	Afternoon
Mouse	2021-09-13 12:24:16.973869	2021-09-13 12:24:46.467110	29.493241	Afternoon
Mouse	2021-09-13 12:25:33.114503	2021-09-13 12:25:43.626524	10.512021	Afternoon
Keyboard	2021-09-13 12:23:45.148756	2021-09-13 12:25:45.182088	120.033332	Afternoon
Mouse	2021-09-13 12:26:03.083287	2021-09-13 12:26:08.123003	5.039716	Afternoon
Keyboard	2021-09-13 12:25:46.039457	2021-09-13 12:26:16.322676	30.283219	Afternoon
Mouse	2021-09-13 12:26:20.082198	2021-09-13 12:26:26.821034	6.738836	Afternoon
Keyboard	2021-09-13 12:26:18.976801	2021-09-13 12:27:20.835148	61.858347	Afternoon
Keyboard	2021-09-13 12:27:22.154406	2021-09-13 12:27:29.329719	7.175313	Afternoon
Keyboard	2021-09-13 12:27:41.074086	2021-09-13 12:28:03.048264	21.974178	Afternoon
Mouse	2021-09-13 12:27:33.036513	2021-09-13 12:28:06.325399	33.288886	Afternoon
Keyboard	2021-09-13 12:28:03.574597	2021-09-13 12:28:32.456542	28.881945	Afternoon
Keyboard	2021-09-13 12:28:33.270940	2021-09-13 12:29:05.078473	31.807533	Afternoon
Mouse	2021-09-13 12:29:33.285654	2021-09-13 12:29:43.617022	10.331368	Afternoon
Keyboard	2021-09-13 12:29:06.410421	2021-09-13 12:29:53.733562	47.323141	Afternoon
Keyboard	2021-09-13 12:29:55.902371	2021-09-13 12:30:02.583582	6.681211	Afternoon
Keyboard	2021-09-13 12:30:02.993717	2021-09-13 12:30:16.741857	13.74814	Afternoon
Mouse	2021-09-13 12:30:31.926435	2021-09-13 12:30:44.006714	12.080279	Afternoon
Keyboard	2021-09-13 12:30:17.076797	2021-09-13 12:30:49.196816	32.120019	Afternoon
Keyboard	2021-09-13 12:30:49.668461	2021-09-13 12:31:16.646226	26.977765	Afternoon
Keyboard	2021-09-13 12:31:17.024133	2021-09-13 12:31:30.279143	13.25501	Afternoon
Keyboard	2021-09-13 12:31:30.389487	2021-09-13 12:33:19.614918	109.225431	Afternoon
Keyboard	2021-09-13 12:33:24.258175	2021-09-13 12:33:33.798579	9.540404	Afternoon
Mouse	2021-09-13 12:33:41.644758	2021-09-13 12:33:49.556364	7.911606	Afternoon
Mouse	2021-09-13 12:33:52.112838	2021-09-13 12:33:58.524535	6.411697	Afternoon
Keyboard	2021-09-13 12:34:08.433084	2021-09-13 12:34:17.397352	8.964268	Afternoon
Keyboard	2021-09-13 12:34:19.284926	2021-09-13 12:34:27.783404	8.498478	Afternoon
Mouse	2021-09-13 12:35:02.269479	2021-09-13 12:35:08.088444	5.818965	Afternoon
Keyboard	2021-09-13 12:34:35.485069	2021-09-13 12:36:07.937150	92.452081	Afternoon
Keyboard	2021-09-13 12:36:10.239740	2021-09-13 12:36:31.453225	21.213485	Afternoon
Mouse	2021-09-13 12:36:51.160596	2021-09-13 12:36:56.347290	5.186694	Afternoon
Mouse	2021-09-13 12:36:59.566537	2021-09-13 12:37:13.236562	13.670025	Afternoon
Mouse	2021-09-13 12:38:27.067774	2021-09-13 12:38:35.211798	8.144024	Afternoon
Mouse	2021-09-13 12:40:16.098882	2021-09-13 12:40:22.318216	6.219334	Afternoon
Mouse	2021-09-13 12:40:41.770100	2021-09-13 12:40:52.702983	10.932883	Afternoon
Mouse	2021-09-13 12:41:32.801005	2021-09-13 12:41:58.592322	25.791317	Afternoon
Mouse	2021-09-13 12:42:34.145711	2021-09-13 12:42:50.950299	16.804588	Afternoon
Keyboard	2021-09-13 12:36:35.017449	2021-09-13 12:42:53.587824	378.570375	Afternoon
Mouse	2021-09-13 12:42:53.176719	2021-09-13 12:42:58.620705	5.443986	Afternoon
Mouse	2021-09-13 12:43:26.581807	2021-09-13 12:43:33.594053	7.012246	Afternoon
Keyboard	2021-09-13 12:42:57.897121	2021-09-13 12:44:14.528933	76.631812	Afternoon
Keyboard	2021-09-13 12:44:15.266190	2021-09-13 12:44:21.338068	6.071878	Afternoon
Mouse	2021-09-13 12:45:30.629532	2021-09-13 12:45:37.359568	6.730036	Afternoon
Mouse	2021-09-13 12:46:00.754558	2021-09-13 12:46:06.640898	5.88634	Afternoon
Mouse	2021-09-13 12:46:21.191725	2021-09-13 12:46:41.830051	20.638326	Afternoon
Mouse	2021-09-13 12:48:05.707496	2021-09-13 12:48:14.966201	9.258705	Afternoon
Mouse	2021-09-13 12:48:15.256791	2021-09-13 12:49:58.871512	103.614721	Afternoon
Mouse	2021-09-13 12:50:19.395592	2021-09-13 12:50:35.014971	15.619379	Afternoon
Mouse	2021-09-13 12:51:05.676093	2021-09-13 12:53:26.760814	141.084721	Afternoon
Mouse	2021-09-13 12:53:31.645283	2021-09-13 12:53:42.446334	10.801051	Afternoon
Keyboard	2021-09-13 12:44:22.127082	2021-09-13 12:54:03.003630	580.876548	Afternoon
Mouse	2021-09-13 12:54:01.192217	2021-09-13 12:54:29.466761	28.274544	Afternoon
Keyboard	2021-09-13 12:54:28.884768	2021-09-13 12:54:34.592411	5.707643	Afternoon
Keyboard	2021-09-13 12:54:36.251485	2021-09-13 12:54:45.740138	9.488653	Afternoon
Mouse	2021-09-13 12:54:51.644052	2021-09-13 12:54:59.840802	8.19675	Afternoon
Keyboard	2021-09-13 12:54:47.013489	2021-09-13 12:55:05.469339	18.45585	Afternoon
Mouse	2021-09-13 12:55:04.785792	2021-09-13 12:55:10.643816	5.858024	Afternoon
Keyboard	2021-09-13 12:55:09.510097	2021-09-13 12:55:24.848975	15.338878	Afternoon
Keyboard	2021-09-13 12:55:28.966859	2021-09-13 12:55:50.144214	21.177355	Afternoon
Keyboard	2021-09-13 12:55:52.105027	2021-09-13 12:55:58.453253	6.348226	Afternoon
Mouse	2021-09-13 12:55:32.145373	2021-09-13 12:56:12.587115	40.441742	Afternoon
Mouse	2021-09-13 12:57:16.644538	2021-09-13 12:57:23.683151	7.038613	Afternoon
Mouse	2021-09-13 12:58:26.255343	2021-09-13 13:00:21.680548	115.425205	Afternoon
Keyboard	2021-09-13 12:56:10.231796	2021-09-13 13:01:08.888462	298.656666	Afternoon
Keyboard	2021-09-13 13:01:17.615444	2021-09-13 13:01:28.400885	10.785441	Afternoon
Keyboard	2021-09-13 13:01:28.492676	2021-09-13 13:01:38.640465	10.147789	Afternoon
Keyboard	2021-09-13 13:01:44.711367	2021-09-13 13:01:50.884798	6.173431	Afternoon
Keyboard	2021-09-13 13:01:51.416015	2021-09-13 13:02:00.758205	9.34219	Afternoon
Mouse	2021-09-13 13:02:15.301203	2021-09-13 13:02:33.360612	18.059409	Afternoon
Keyboard	2021-09-13 13:02:06.569355	2021-09-13 13:02:39.975409	33.406054	Afternoon
Mouse	2021-09-13 13:02:53.206982	2021-09-13 13:02:58.443968	5.236986	Afternoon
Keyboard	2021-09-13 13:02:40.709736	2021-09-13 13:03:00.153802	19.444066	Afternoon
Keyboard	2021-09-13 13:03:00.546357	2021-09-13 13:03:35.693520	35.147163	Afternoon
Mouse	2021-09-13 13:03:28.863881	2021-09-13 13:03:37.405324	8.541443	Afternoon
Mouse	2021-09-13 13:04:11.769335	2021-09-13 13:05:48.357887	96.588552	Afternoon
Mouse	2021-09-13 13:05:53.785269	2021-09-13 13:06:02.308162	8.522893	Afternoon
Mouse	2021-09-13 13:06:03.333487	2021-09-13 13:06:31.474546	28.141059	Afternoon
Mouse	2021-09-13 13:07:15.910020	2021-09-13 13:07:25.368397	9.458377	Afternoon
Keyboard	2021-09-13 13:03:47.916371	2021-09-13 13:07:29.293928	221.377557	Afternoon
Keyboard	2021-09-13 13:07:30.410069	2021-09-13 13:07:36.134313	5.724244	Afternoon
Mouse	2021-09-13 13:09:00.754871	2021-09-13 13:13:20.855983	260.101112	Afternoon
Mouse	2021-09-13 13:13:21.895960	2021-09-13 13:13:35.249597	13.353637	Afternoon
Mouse	2021-09-13 13:13:40.583236	2021-09-13 13:15:51.470577	130.887341	Afternoon
Mouse	2021-09-13 13:16:40.097348	2021-09-13 13:16:45.622352	5.525004	Afternoon
Mouse	2021-09-13 13:17:02.785478	2021-09-13 13:17:09.921893	7.136415	Afternoon
Mouse	2021-09-13 13:17:48.253424	2021-09-13 13:18:19.251822	30.998398	Afternoon
Mouse	2021-09-13 13:18:39.348363	2021-09-13 13:18:45.805957	6.457594	Afternoon
Mouse	2021-09-13 13:18:57.613899	2021-09-13 13:19:14.447781	16.833882	Afternoon
Mouse	2021-09-13 13:19:54.676651	2021-09-13 13:20:03.742478	9.065827	Afternoon
Mouse	2021-09-13 13:20:05.754070	2021-09-13 13:20:11.526161	5.772091	Afternoon
Mouse	2021-09-13 13:20:16.052239	2021-09-13 13:20:21.081213	5.028974	Afternoon
Mouse	2021-09-13 13:20:21.301900	2021-09-13 13:20:26.344599	5.042699	Afternoon
Mouse	2021-09-13 13:20:29.300413	2021-09-13 13:21:04.453456	35.153043	Afternoon
Mouse	2021-09-13 13:21:05.723863	2021-09-13 13:21:38.873243	33.14938	Afternoon
Mouse	2021-09-13 13:21:50.661551	2021-09-13 13:22:09.731619	19.070068	Afternoon
Mouse	2021-09-13 13:22:10.114408	2021-09-13 13:22:47.482133	37.367725	Afternoon
Mouse	2021-09-13 13:22:50.677242	2021-09-13 13:23:02.685263	12.008021	Afternoon
Mouse	2021-09-13 13:23:04.410737	2021-09-13 13:23:26.666147	22.25541	Afternoon
Mouse	2021-09-13 13:23:28.660163	2021-09-13 13:23:34.492796	5.832633	Afternoon
Mouse	2021-09-13 13:23:39.770779	2021-09-13 13:25:25.507175	105.736396	Afternoon
Mouse	2021-09-13 13:25:34.128693	2021-09-13 13:25:41.948505	7.819812	Afternoon
Mouse	2021-09-13 13:25:43.097846	2021-09-13 13:25:53.893054	10.795208	Afternoon
Mouse	2021-09-13 13:25:55.254293	2021-09-13 13:26:25.592195	30.337902	Afternoon
Mouse	2021-09-13 13:26:51.691111	2021-09-13 13:27:09.656758	17.965647	Afternoon
Mouse	2021-09-13 13:27:12.770818	2021-09-13 13:27:32.989250	20.218432	Afternoon
Keyboard	2021-09-13 13:07:45.232360	2021-09-13 13:28:07.312250	1222.07989	Afternoon
Keyboard	2021-09-13 13:28:13.933655	2021-09-13 13:28:48.061539	34.127884	Afternoon
Keyboard	2021-09-13 13:28:50.670745	2021-09-13 13:28:55.753427	5.082682	Afternoon
Mouse	2021-09-13 13:29:48.207102	2021-09-13 13:29:53.778035	5.570933	Afternoon
Mouse	2021-09-13 13:29:58.395904	2021-09-13 13:30:03.870163	5.474259	Afternoon
Mouse	2021-09-13 13:30:16.676959	2021-09-13 13:31:03.465956	46.788997	Afternoon
Mouse	2021-09-13 13:31:14.082465	2021-09-13 13:31:27.699758	13.617293	Afternoon
Mouse	2021-09-13 13:31:35.145573	2021-09-13 13:33:57.481187	142.335614	Afternoon
Keyboard	2021-09-13 13:28:58.023791	2021-09-13 13:34:06.899529	308.875738	Afternoon
Mouse	2021-09-13 13:35:32.160647	2021-09-13 13:35:39.827151	7.666504	Afternoon
Mouse	2021-09-13 13:35:44.551458	2021-09-13 13:35:59.838563	15.287105	Afternoon
Mouse	2021-09-13 13:36:28.644337	2021-09-13 13:36:41.715765	13.071428	Afternoon
Mouse	2021-09-13 13:36:41.722601	2021-09-13 13:36:48.181172	6.457594	Afternoon
Mouse	2021-09-13 13:37:10.472716	2021-09-13 13:37:33.093336	22.62062	Afternoon
Keyboard	2021-09-13 13:34:13.813154	2021-09-13 13:38:15.887443	242.074289	Afternoon
Mouse	2021-09-13 13:38:25.019599	2021-09-13 13:38:40.994296	15.974697	Afternoon
Mouse	2021-09-13 13:38:41.989351	2021-09-13 13:39:43.299388	61.310037	Afternoon
Mouse	2021-09-13 13:40:37.051093	2021-09-13 13:40:45.127729	8.076636	Afternoon
Mouse	2021-09-13 13:41:38.177813	2021-09-13 13:41:47.014976	8.837163	Afternoon
Mouse	2021-09-13 13:41:47.864133	2021-09-13 13:42:14.430541	26.566408	Afternoon
Mouse	2021-09-13 13:42:33.457835	2021-09-13 13:42:40.441520	6.983685	Afternoon
Mouse	2021-09-13 13:42:43.692634	2021-09-13 13:42:54.149236	10.456602	Afternoon
Mouse	2021-09-13 13:43:02.316475	2021-09-13 13:43:37.643803	35.327328	Afternoon
Mouse	2021-09-13 13:44:04.503531	2021-09-13 13:44:41.012912	36.509381	Afternoon
Mouse	2021-09-13 13:44:51.926277	2021-09-13 13:45:03.803446	11.877169	Afternoon
Mouse	2021-09-13 13:45:24.378821	2021-09-13 13:47:18.116660	113.737839	Afternoon
Mouse	2021-09-13 13:47:19.177139	2021-09-13 13:48:08.702287	49.525148	Afternoon
Mouse	2021-09-13 13:48:20.380256	2021-09-13 13:48:55.135840	34.755584	Afternoon
Keyboard	2021-09-13 13:38:22.548285	2021-09-13 13:49:00.896214	638.347929	Afternoon
Mouse	2021-09-13 13:49:07.067253	2021-09-13 13:49:12.706532	5.639279	Afternoon
Mouse	2021-09-13 13:49:14.473998	2021-09-13 13:49:32.737477	18.263479	Afternoon
Keyboard	2021-09-13 13:49:04.967768	2021-09-13 13:49:45.116567	40.148799	Afternoon
Mouse	2021-09-13 13:49:51.082566	2021-09-13 13:50:24.724791	33.642225	Afternoon
Mouse	2021-09-13 13:50:33.300399	2021-09-13 13:50:56.290158	22.989759	Afternoon
Keyboard	2021-09-13 13:49:48.219882	2021-09-13 13:51:29.047808	100.827926	Afternoon
Keyboard	2021-09-13 13:51:29.673746	2021-09-13 13:51:48.910796	19.23705	Afternoon
Mouse	2021-09-13 13:52:03.035812	2021-09-13 13:52:09.522702	6.48689	Afternoon
Mouse	2021-09-13 13:52:21.521941	2021-09-13 13:53:04.357090	42.835149	Afternoon
Mouse	2021-09-13 13:53:45.066390	2021-09-13 13:54:24.620182	39.553792	Afternoon
Mouse	2021-09-13 13:54:33.880332	2021-09-13 13:54:47.149979	13.269647	Afternoon
Keyboard	2021-09-13 13:51:53.273009	2021-09-13 13:54:55.638693	182.365684	Afternoon
Mouse	2021-09-13 13:54:54.973699	2021-09-13 13:55:01.311183	6.337484	Afternoon
Mouse	2021-09-13 13:55:13.754724	2021-09-13 13:55:21.097026	7.342302	Afternoon
Mouse	2021-09-13 13:55:21.848930	2021-09-13 13:55:34.463359	12.614429	Afternoon
Mouse	2021-09-13 13:56:35.458478	2021-09-13 13:56:49.575747	14.117269	Afternoon
Keyboard	2021-09-13 13:55:00.684270	2021-09-13 13:57:11.150531	130.466261	Afternoon
Keyboard	2021-09-13 13:57:12.522515	2021-09-13 13:57:17.878651	5.356136	Afternoon
Keyboard	2021-09-13 13:57:18.456702	2021-09-13 13:57:26.391739	7.935037	Afternoon
Keyboard	2021-09-13 13:57:27.146577	2021-09-13 13:57:38.892895	11.746318	Afternoon
Mouse	2021-09-13 13:58:28.394673	2021-09-13 13:58:36.654888	8.260215	Afternoon
Mouse	2021-09-13 13:58:45.144577	2021-09-13 13:59:44.399587	59.25501	Afternoon
Mouse	2021-09-13 13:59:44.550933	2021-09-13 13:59:59.435735	14.884802	Afternoon
Mouse	2021-09-13 14:00:12.755184	2021-09-13 14:00:21.196047	8.440863	Afternoon
Mouse	2021-09-13 14:00:27.722973	2021-09-13 14:00:34.521368	6.798395	Afternoon
Mouse	2021-09-13 14:00:35.754687	2021-09-13 14:02:43.704505	127.949818	Afternoon
Mouse	2021-09-13 14:02:44.473011	2021-09-13 14:02:55.036791	10.56378	Afternoon
Mouse	2021-09-13 14:02:55.801387	2021-09-13 14:04:48.801000	112.999613	Afternoon
Keyboard	2021-09-13 13:57:41.228681	2021-09-13 14:04:53.946171	432.71749	Afternoon
Mouse	2021-09-13 14:05:45.630361	2021-09-13 14:05:52.575234	6.944873	Afternoon
Mouse	2021-09-13 14:05:52.597687	2021-09-13 14:06:25.325086	32.727399	Afternoon
Mouse	2021-09-13 14:06:31.927214	2021-09-13 14:08:13.268371	101.341157	Afternoon
Mouse	2021-09-13 14:08:28.831828	2021-09-13 14:08:46.635376	17.803548	Afternoon
Mouse	2021-09-13 14:08:50.756211	2021-09-13 14:09:01.184251	10.42804	Afternoon
Keyboard	2021-09-13 14:05:01.638060	2021-09-13 14:09:31.199907	269.561847	Afternoon
Keyboard	2021-09-13 14:09:31.548531	2021-09-13 14:09:46.855154	15.306623	Afternoon
Mouse	2021-09-13 14:09:39.160334	2021-09-13 14:09:47.696900	8.536566	Afternoon
Keyboard	2021-09-13 14:09:47.785761	2021-09-13 14:10:00.824966	13.039205	Afternoon
Keyboard	2021-09-13 14:10:01.486059	2021-09-13 14:10:09.382036	7.895977	Afternoon
Mouse	2021-09-13 14:10:06.942739	2021-09-13 14:10:16.874718	9.931979	Afternoon
Keyboard	2021-09-13 14:10:16.302505	2021-09-13 14:11:05.009332	48.706827	Afternoon
Keyboard	2021-09-13 14:11:09.424106	2021-09-13 14:11:18.977188	9.553082	Afternoon
Mouse	2021-09-13 14:11:13.176779	2021-09-13 14:11:23.472026	10.295247	Afternoon
Keyboard	2021-09-13 14:11:22.780656	2021-09-13 14:11:35.958525	13.177869	Afternoon
Mouse	2021-09-13 14:11:24.597924	2021-09-13 14:12:50.814085	86.216161	Afternoon
